Unnamed: 0,text,label
3785,khăn mỏng sờ đk mềm,"[0, 0, 0, 0, 0, 0, 0]"
3786,sản_phẩm dùng thíc,"[0, 0, 0, 0, 0, 0, 0]"
3787,dung cung duoc,"[0, 0, 0, 0, 0, 0, 0]"
3788,mua dịp sale giao hàng siêu siêu siêu nhanh đóng_gói cực_kỳ cẩn_thận hàng date mới nói_chung điểm 10 về dịch_vụ chất_lượng dùng đánh_giá nghe mọi người review ok,"[1, 0, 0, 0, 0, 1, 0]"
3789,sản_phẩm tốt giao hàng nhanh đóng_gói cẩn_thận,"[1, 0, 0, 1, 0, 0, 0]"
3790,đẹp chất_lượng ủng_hộ tiếp,"[0, 0, 0, 1, 0, 0, 0]"
3791,giao hàng nhanh đóng_gói cẩn_thận chất sản_phẩm ok thích sản_phẩm thẻ cào trúng thưởng hài_lòng d,"[1, 0, 0, 0, 1, 0, 0]"
3792,giao hàng nhanh giá_cả phải_chăng,"[1, 1, 0, 0, 0, 0, 0]"
3793,nhập mã giảm_giá tốt tiếp_tục ủng_hộ,"[0, 0, 0, 0, 0, 0, 1]"
3794,sữa date xa hàng chính_hãng giá rẻ thị_trường,"[0, 1, 1, 0, 0, 1, 0]"
3795,dùng tạm chất_lượng tiền_nào_của_nấy,"[0, 0, 0, 1, 0, 0, 0]"
3796,hàng date mới chuẩn chính_hãng quà tặng đầy_đủ giao hàng nhanh hoá_đơn rõ_ràng ủng_hộ dài_dài,"[1, 0, 1, 0, 1, 1, 0]"
3797,hài_lòng thôi cực hài_lòng mua bình 160ml có_vẻ hợp em bé bình 40ml chắc dùng bé tuổi,"[0, 0, 0, 0, 0, 0, 0]"
3798,giao hàng nhanh giá km rẻ chất_lượng hàng tạm có_điều date cũ hàng bao_bì bên ngoài đơ,"[1, 1, 0, 1, 0, 1, 0]"
3799,nhựa tốt đảm_bảo bé dung,"[0, 0, 0, 0, 0, 0, 0]"
3800,giao hàng nhanh hàng chính_hãng,"[1, 0, 1, 0, 0, 0, 0]"
3801,sữa mịn thơm tan nhanh uống mát tiêu_hoá tốt,"[0, 0, 0, 1, 0, 0, 0]"
3802,ok chính_hãng,"[0, 0, 1, 0, 0, 0, 0]"
3803,tả thấm hút tốt bao_giờ chị tràn ôm mông em bé tốt,"[0, 0, 0, 1, 0, 0, 0]"
3804,qá tồi khay vỡ mất gen xoay,"[0, 0, 0, 0, 0, 0, 0]"
3805,sữa con dùng ok bé chịu ăn ít bệnh tăng_cường sức đề_kháng,"[0, 0, 0, 0, 0, 0, 1]"
3806,tả mỏng loại bobby thường độ thấm hút tốt giờ chuyển dùng loại luôn mặc tả bé mồ_hôi mông nhé mẹ mặc bỉm chấp_nhận nóng thôi,"[0, 0, 0, 1, 0, 0, 0]"
3807,tã chất_lượng ổn ổn pampers việt_nam giá_ phải_chăng vì_vậy tôi tin_dùng lâu_dài,"[0, 1, 0, 1, 0, 0, 0]"
3808,giao hàng nhanh tã đúng hàng sử_dụng ok,"[1, 0, 0, 1, 1, 0, 0]"
3809,giờ em toàn mua tã dán unidry super tã quần thường đợt em mua thử loại premium pants so_sánh loại khác hẳn chất_lượng mua m 4 bịch to_đùng giao hàng nhanh không_tưởng luôn mới đặt hôm hôm,"[1, 0, 0, 1, 0, 0, 0]"
3810,giống mua trong mỏng tràn ngoài,"[0, 0, 0, 1, 0, 0, 0]"
3811,dòng tã mới pamper ưng_ý giá tiền mẫu cũ chênh lêch tã dùng thích tã vừa_vặn ôm khít thấm hút tốt,"[0, 0, 0, 1, 0, 0, 0]"
3812,sản_phẩm đúng mô_tả giao hàng nhanh hài_lòng,"[1, 0, 0, 0, 0, 0, 0]"
3813,giao hàng nhanh đúng qc,"[1, 0, 0, 0, 0, 0, 0]"
3814,hàng chất mỏng thấm hút tốt nhẹ nói_chung tốt,"[0, 0, 0, 1, 0, 0, 0]"
3815,đầu_tiên mua hàng hàng đóng_gói cẩn_thận đẹp sản_phẩm y hình dễ_thương phù_hợp giá tiền giao hàng nhanh ủng_hộ lâu_dài,"[1, 1, 1, 1, 1, 0, 1]"
3816,hài_lòng nhân_viên giao hàng nhiệt_tình vui_vẻ,"[1, 0, 0, 0, 0, 0, 0]"
3817,okkk tốt giao hàng nhanh đóng_gói cẩn_thận,"[1, 0, 0, 0, 0, 0, 0]"
3818,hàng tốt lưng quần ngắn bé đi nặng toàn trào lưng,"[0, 0, 0, 1, 0, 1, 0]"
3819,chất_lượng bằng loại cũ ạ,"[0, 0, 0, 1, 0, 0, 0]"
3820,dân_trí phần quan_trọng trong kế_hoạch điều_hành thường_trực ban chỉ_đạo trung_ương về phòng_chống tham_nhũng nay đến hết năm 2020 chục đại án chốt trong năm 2020,"[0, 0, 0, 0, 0, 0, 0]"
3821,sử_dụng tả thấm tốt bé ngủ tè tràn ngoài dù éo tả ôm mông bé hông hài_lòng,"[0, 0, 0, 1, 0, 0, 0]"
3822,hàng chuẩn giao hàng nhanh balo mini nhỏ gọn đáng yêu lắm,"[1, 0, 1, 0, 1, 0, 0]"
3823,nhận hàng bên kiti ok lắm,"[0, 0, 0, 0, 0, 0, 1]"
3824,bim tren mong that vong be moi măc co tieng ma tran ươt quân mua ơ đai ly măc xiu ma xai an_tâm,"[0, 0, 0, 1, 0, 0, 0]"
3825,chat lượng tốt giá ca hợp_lý,"[0, 1, 0, 1, 0, 0, 0]"
3826,hàng đóng_gói cẩn_thận cảm_ơn giao hàng cực_kỳ nhanh_chóng luôn,"[1, 0, 0, 0, 0, 0, 0]"
3827,tặng bộ sách bé thích tã thấm hút tốt,"[0, 0, 0, 1, 1, 0, 0]"
3828,hàng tốt giá đắt lazada mà_lại dc tặng 6 miếng mh mua ở gần nhà giá vz mà_ dc tặng gói khăn ướt 100 tờ,"[0, 1, 0, 0, 1, 0, 0]"
3829,sp mỏng mẫu đóng_gói nhỏ mùi hương thích,"[0, 0, 0, 1, 0, 0, 0]"
3830,dùng cảm_quan có_vẻ ok giao hàng đúng thời_gian hẹn tuy_nhiên lâu shoppee hay lâzda,"[1, 0, 0, 0, 0, 0, 0]"
3831,giao hàng nhanh đóng_gói cẩn_thận tôi hài_lòng,"[1, 0, 0, 0, 0, 0, 0]"
3832,mua tikitrading bao_giờ thất_vọng,"[0, 0, 0, 0, 0, 0, 1]"
3833,hình chú_thích quà nhận đc,"[0, 0, 0, 0, 1, 0, 0]"
3834,mua hàng tin_tưởng thật_sự thất_vọng hàng vận_chuyển lâu nhận hàng bóc lớp túi_bóng bao_bì sp bẩn rách trông bao_bì cũ,"[1, 0, 0, 0, 1, 1, 0]"
3835,sữa đóng_gói cẩn_thận đồ_chơi to phù_hợp bé tuổi,"[1, 0, 0, 0, 1, 0, 0]"
3836,hàng ok xài gần hết chuyển mua size m bé,"[0, 0, 0, 0, 0, 0, 1]"
3837,nhận dc hàng quà tặng hàng ok lắm trương trình giảm_giá tặng quà mới mua phí vận_chuyển cao đóng_gói cẩn_thận thùng giao tới kh mốp méo hên sữa khác tiêu,"[1, 1, 0, 0, 1, 0, 0]"
3838,hàng cũ làm_ăn uy_tín,"[0, 0, 0, 0, 1, 1, 0]"
3839,dùng pamper trading lâu e_ngại thậm trí giám dùng con tả mùi khó_chịu biết nhá sản_xuất hay nhà_phân_phối vấn_đề,"[1, 0, 0, 1, 0, 0, 0]"
3840,sản_phẩm tã quần bobby size xl sử_dụng bình_thường hiện_tại hiện_tượng bất_thường trong quá_trình bé sử_dụng,"[0, 0, 0, 1, 0, 0, 0]"
3841,bỉm mềm nhẹ dùng bé thích ủng_hộ,"[0, 0, 0, 1, 0, 0, 0]"
3842,hàng giao nhanh đạt yêu câu,"[1, 0, 0, 0, 0, 0, 0]"
3843,giao hàng siêu nhah chất_lượng tuyệt_vời uy_tín,"[1, 0, 0, 1, 1, 0, 0]"
3844,bỉm to loại hác size nhìn đẹp lắm thấm tương_đối thôi bé chơi hồi xù xấu lắm đc giá mềm giao hàng nhanh 4,"[1, 1, 0, 1, 0, 0, 0]"
3845,đặt_hàng quà tặng kèm nhận đc,"[0, 0, 0, 0, 1, 0, 0]"
3846,hương thơm dễ_chịu bé tăng cân hiệu_quả rõ_ràng dùng lâu_dài ms biết,"[0, 0, 0, 1, 0, 0, 0]"
3847,giao hàng nhanh đóng_gói chắc_chắn giá_cả vừa_phải,"[1, 1, 0, 0, 0, 0, 0]"
3848,tã pampers gói lớn tiết_kiệm chống tràn hiệu_quả giữ bé luôn khô thoáng bé nhà xài pampers nhỏ ng hăm da dòng sản_phẩm mới pampers mỏng nhẹ dòng cũ giá_cả hợp_lý cạnh_tranh loại tã khác giao hàng nhanh_chóng đóng_gói cẩn_thận,"[1, 1, 0, 1, 0, 1, 0]"
3849,sản_phẩm chất_lượng bé luôn cảm_thấy thoải_mái sử_dụng sản_xuất hoạ_tiết màu_sắc bé gái,"[0, 0, 0, 1, 0, 0, 0]"
3850,sử_dụng loại gần năm mềm êm_thấm hút tốt hăm hài_lòng,"[0, 0, 0, 1, 0, 1, 0]"
3851,chọn mua hikid premium hộp màu trắng giao nhầm hộp màu kem vàng vui_lòng đổi hàng gấp,"[0, 0, 0, 0, 1, 0, 0]"
3852,hàng mới bé nhà dùng yên_tâm tin_tưởng huggies thanks,"[1, 0, 0, 1, 0, 1, 0]"
3853,thiết_kế mới lưng bụng tã quần lớp đệm mềm mặc hằn,"[0, 0, 0, 1, 0, 0, 0]"
3854,giá_cả hợp_lý đóng_gói cẩn_thận,"[1, 1, 0, 0, 0, 0, 0]"
3855,gói hàng nhìn thích liền hỏi bé dùng bobby xxl giờ đổi pamper size tả nhỏ bé mặc chật hằn dấu da bé 16kg_hà,"[1, 0, 0, 1, 0, 0, 0]"
3856,ảnh liên_quan nhé sp ưng_ý giá_cả hợp_lý đóng_gói cẩn_thận đầu mua hàng tii hài lònh vô_cùng giao hàng nhiệt_tình cẩn_thận giao nhanh ghi_chú cẩn_trọng vô_cùng thích ủnh hộ tii hơn_nữa,"[1, 1, 0, 0, 0, 0, 0]"
3857,mua combo 3 bịch xxl 44 nay tặng quà,"[0, 0, 0, 0, 0, 0, 1]"
3858,bỉm merries số thấm hút cực tốt siêu mềm mua sản_phẩm bé nhà sử_dụng mới sinh đến giờ tin_tưởng chất_lượng merries,"[0, 0, 0, 1, 0, 0, 0]"
3859,hàng chất_lượng tốt giao hàng nhanh,"[1, 0, 0, 1, 0, 0, 0]"
3860,sp đóng_gói ổn,"[1, 0, 0, 0, 0, 0, 0]"
3861,giao hàng cực nhanh mới đặt cn ság thứ giao,"[1, 0, 0, 0, 0, 0, 0]"
3862,tốt mỏng nhẹ bé giá_cả phải_chăng giao hàng tận,"[1, 1, 0, 1, 0, 0, 0]"
3863,sp dùng tốt bé nhà hợp hăm thaams hút tốt,"[0, 0, 0, 1, 0, 0, 0]"
3864,hàng đúng hình giao hàng nhanh chất_lượng ok,"[1, 0, 0, 1, 0, 0, 0]"
3865,đặt mua quà mũ bobby giao đến quà đâu người giao hàng bảo đưa quà,"[0, 0, 0, 0, 1, 0, 0]"
3866,tôi mua sữa nói cung_cấp sản_phẩm chất_lượng hạn sử_dụng luôn mới đóng_gói cẩn_thận giao nhanh tia chớp đặt 9h sáng 9h30 nhận quá_ư hài_lòng luôn chấm 10 luôn,"[1, 0, 0, 1, 0, 1, 0]"
3867,định mua giá tăng cao đợi khuyến_mãi mua tiếp,"[0, 1, 0, 0, 0, 0, 0]"
3868,rat hai_long luon luon mua ta o nay giao hang lau lam,"[1, 0, 0, 0, 0, 0, 0]"
3869,đúng mẫu đẹp hợp túi_tiền,"[0, 1, 0, 0, 0, 0, 0]"
3870,hàng giao nhanh cực sản_phẩm xài tốt nha,"[1, 0, 0, 1, 0, 0, 0]"
3871,cực_kì hài_lòng bỉm đệm mây co_giãn 4 chiều bế bé đi chơi ngày hề hằn đỏ lớp đệm mây êm mềm,"[0, 0, 0, 1, 0, 0, 0]"
3872,đóng_gói cẩn_thận chất_lượng giống mua ngoài cửa_hàng,"[1, 0, 0, 1, 0, 0, 0]"
3873,ta quan xai tam duoc voi gia cua cac loai khac sp duoc dong goi chac chan,"[1, 0, 0, 1, 0, 0, 0]"
3874,giao sớm dự_kiến mới đặt sáng_qua trưa nay nhận hàng shipper chuyên_nghiệp sp đúng mô_tả date mới,"[1, 0, 0, 1, 0, 1, 0]"
3875,tã tệ mỏng thấm hút tốt bé nhà mặc tràn ướt nệm liên_tục mặc buổi trưa vài tiếng thôi khuyên chân_thành bạn mua bỏ gần bịch tã nguyên ấm_ức,"[0, 0, 0, 1, 0, 0, 0]"
3876,thích pampers mua an_tâm săn mã giảm_giá tuyệt_vời,"[0, 1, 0, 1, 0, 0, 0]"
3877,sản_phẩm mùi dễ_chịu chất_lượng tốt đóng_gói chắc_chắn,"[1, 0, 0, 1, 0, 0, 0]"
3878,dùng giao đúng sp,"[0, 0, 0, 0, 1, 0, 0]"
3879,hài_lòng ủng_hộ,"[0, 0, 0, 0, 0, 0, 1]"
3880,dùng ban_ngày tạm đc ban_đêm nằm tràn ướt hết người,"[0, 0, 0, 1, 0, 0, 0]"
3881,dùng tốt mom nhe thấm hút tốt tràn bỉm chun bụng mềm_mại,"[0, 0, 0, 1, 0, 0, 0]"
3882,tôi hài_lòng tin_dùng sp trong năm,"[0, 0, 0, 0, 0, 0, 1]"
3883,phút mới đo đc nhiệt_độ nước sôi 98 c tiền,"[0, 0, 0, 0, 0, 0, 0]"
3884,bán tã unidry rẻ nhất thị_trường giao hàng qá nhanh tã tuy tốt bobby ng xài,"[1, 1, 0, 0, 0, 0, 0]"
3885,đóng_gói ok tã dùng tốt bé đỏ da dùng,"[1, 0, 0, 1, 0, 1, 0]"
3886,nhan san pham nhanh hon du tinh chat luong dam bao,"[1, 0, 0, 1, 0, 0, 0]"
3887,sp tốt tuy_nhiên giao hàng chậm tuần mới giao trừ điểm nhé,"[1, 0, 0, 1, 0, 0, 0]"
3888,túi_tiền,"[0, 1, 0, 0, 0, 0, 0]"
3889,hẹn 76 giờ trạng_thái tiếp_nhận đóng_gói mong xem_lại giùm tôi,"[0, 0, 0, 0, 1, 0, 0]"
3890,sp tốt giao hàng nhanh mỗi_tội giao giờ nghỉ trưa ưng lắm,"[1, 0, 0, 1, 0, 0, 0]"
3891,sp tốt giá rẻ,"[0, 1, 0, 1, 0, 0, 0]"
3892,sp xua gio con minh dung tot,"[0, 0, 0, 0, 0, 0, 1]"
3893,hộp dễ_thương xước nhẹ chút_xíu nhìn xa hộp kỷ_niệm giá_thành như_vậy ok,"[0, 0, 0, 0, 0, 0, 1]"
3894,sản_phẩm dùng ổn,"[0, 0, 0, 0, 0, 0, 1]"
3895,êm giá bình_dân,"[0, 0, 0, 0, 0, 0, 0]"
3896,chất_lượng tạm giá tiết_kiệm mua chút mua loại extra sài ok,"[0, 1, 0, 1, 0, 0, 0]"
3897,hàng tốt chất_lượng giao hàng nhanh,"[1, 0, 0, 1, 0, 0, 0]"
3898,giao hàng nhanh đặc tối sáng hôm tã dính kia giống hàng tồn bụi_bặm đầy kh hài_lòng lắm,"[1, 0, 0, 1, 0, 0, 0]"
3899,tã dùng tốt đóng_gói cẩn_thận giao hàng nhanh,"[1, 0, 0, 1, 0, 0, 0]"
3900,sách mua bỉm con gần năm nay toàn mua combo về dùng dần chất_lượng tốt đúng cam_kết hơn_nữa quà tặng con đẹp đáng yêu ủng_hộ dài_dài,"[0, 0, 0, 1, 1, 0, 0]"
3901,sản_phẩm dùng ok luôn nè gói to_đùng rẻ đặc_biệt hàng việt_nam tớ thích nhé ủng_hộ dài_dài,"[0, 1, 0, 1, 0, 0, 0]"
3902,bé ngủ ngoan suốt đêm dài khô thoáng suot ngày,"[0, 0, 0, 1, 0, 0, 0]"
3903,bé nhỏ nhỏ dùng pampers bé nhẹ_nhàng nhìn_chung ok thấm hút tốt số trào _thể khít chân bé hoặc lưng thun,"[0, 0, 0, 1, 0, 0, 0]"
3904,tả dán đúng chuẩn thú nhúng dễ_thương nhỏ tưởng tưởng,"[0, 0, 1, 0, 1, 0, 0]"
3905,hang đẹp giao nhanh để_dành xài biết giặt xong biến_dạng hông,"[1, 0, 0, 1, 0, 0, 0]"
3906,balo đẹp xứng_đáng đồng_tiền ngăn thật_sự tiện_lợi mẹ bỉm sữa đi chích ngừa khám bệnh đi c con yêu chất vải dày_dặn đẹp quai xách bản nhỏ xách nặng nghĩ dễ đứt,"[0, 0, 0, 0, 0, 0, 0]"
3907,ngon bổ rẻ,"[0, 1, 0, 1, 0, 0, 0]"
3908,sản_phẩm tuần sử_dụng trà rửa bình cổ hẹp 60ml western brown bộ hút sữa đôi unimom ưu_điểm dùng bình sửa hẹp vấn_đề cây nhỏ rửa dx núm vú số đường_ống máy hút sữa ít biến_dạng số ban_đầu sử_dụng tốt trong vòng 5 tháng bẩn mọt vết thâm đen bẩn hay mọt vết thâm đen nhược_điểm giá cao chút đầu cây tua chút ban_đầu rửa gây cảm_giác rửa sạch,"[0, 0, 0, 0, 0, 0, 0]"
3909,tã thấm hút kém giá rẻ dubgf ngày đầu bé đỡ tốn_kém bé xì_xoẹt,"[0, 1, 0, 1, 0, 0, 0]"
3910,tả mỏng nhẹ trước_đây chất bằng,"[0, 0, 0, 1, 0, 0, 0]"
3911,sản_phẩm ok thích loại thích loại đệm mây 4 chiều cơ nhìn trong hình ghi sp ai_ngờ giao khác bực_ coi hình_ảnh ảnh đủ loại vì_vậy làm đc xài đại cho_rồi,"[0, 0, 0, 0, 1, 0, 0]"
3912,mua lâu 6 tháng r mới đánh_giá vi quên mất giờ khen vài câu hihi mua nhe moi người giao hangg nhanh chât lượng ok tiền,"[1, 1, 0, 1, 0, 0, 0]"
3913,sản_phẩm chất_lượng đóng_gói cẩn_thận đẹp_mắt giá_cả phải_chăng giao hàng nhanh tiếp_tục mua hàng,"[1, 1, 0, 1, 0, 0, 0]"
3914,chất_lượng phục_vụ tốt ủng_hộ,"[1, 0, 0, 0, 1, 0, 0]"
3915,mua nhầm tã quần,"[0, 0, 0, 0, 0, 0, 0]"
3916,hay dùng bobby con thấm hút tốt hàng đảm_bảo giao hàng trễ ngmhuwng coa thông_báo trc,"[1, 0, 0, 1, 0, 0, 0]"
3917,hàng đúng mô_tả chính_hãng giá tốt xài êm,"[0, 1, 1, 1, 0, 0, 0]"
3918,giao hàng nhanh số tuyệt_vời,"[1, 0, 0, 0, 0, 0, 0]"
3919,tã dán dùng tốt bỉm mềm form bỉm dài bỉm merries size dùng nhanh phồng phía đêm tràn dùng 2 tiếng bỉm ướt mông bé,"[0, 0, 0, 1, 0, 0, 0]"
3920,tã quần thấm hút tốt mặc thoả mái quà tặng khăn ướt hài_lòng,"[0, 0, 0, 1, 1, 0, 0]"
3921,khan sua rat mong chi co hoa van la dep thoi nhung minh thay khong co tham hut tot,"[0, 0, 0, 1, 0, 0, 0]"
3922,bé dùng bi mẩn đỏ thích bằng loại sản_phẩm cũ,"[0, 0, 0, 0, 0, 1, 0]"
3923,tả mỏng nhẹ thấm hút tốt mất form hay vón cục đơn hàng mua tặng kèm bình nước lock and lock 5l nhận bình nước xem đơn hàng đợi xử_lý nhờ kiểm_tra đơn hàng phản_hồi giúp nhận bình nước,"[0, 0, 0, 1, 1, 0, 0]"
3924,sữa thơm ngon lắm ạ bao_giờ mới hàng,"[0, 0, 0, 1, 0, 0, 0]"
3925,đề_nghị phản_hồi nhà_cung_cấp tặng hàng đính kèm hàng tặng nhìn bẩn bẩn ngoài đến trong phía nắp đậy tôi nghi_ngờ hàng rót chiết đáng tin_cậy,"[0, 0, 0, 0, 1, 0, 0]"
3926,núm ti kẹt xuống sữa _vậy bình sữa xem sử_dụng đc,"[0, 0, 0, 0, 0, 0, 0]"
3927,hàng đúng hình chất_lượng ổn giá hợp_lí giao hàng nhanh,"[1, 1, 1, 1, 0, 0, 0]"
3928,miếng dán dùng em bé tháng hả mọi người tháng dùng tả dán ạ,"[0, 0, 0, 0, 0, 0, 0]"
3929,sản_phẩm tuyệt đóng hói cận thận ưng lắm cảm_ơn,"[1, 0, 0, 1, 0, 0, 0]"
3930,thời_gian giao hàng sản_phẩm nhanh,"[1, 0, 0, 0, 0, 0, 0]"
3931,sữa dùng bé nhẹ cân mua nha,"[0, 0, 0, 0, 0, 0, 1]"
3932,mua giảm_giá đươ,"[0, 1, 0, 0, 0, 0, 0]"
3933,rẻ giá thị_trường giúp mẹ bỉm sữa tiết_kiệm ít tiền,"[0, 1, 0, 0, 0, 0, 0]"
3934,tại_sao mua hàng tuần quà mua 4 bịch tả 4 bịch hăn ướt êu lấy tiền ship _lại lấy 35 phí giao hàng cồng_ềnh,"[1, 0, 0, 0, 1, 0, 0]"
3935,tã mỏng nhẹ thấm hút tốt sử_dụng hết combo 3 gói giờ đặt mua combo,"[0, 0, 0, 1, 0, 0, 0]"
3936,mua tã pamper ưng lắm mỏng nhẹ xài lâu 8 9 tiếng kg tràn bé tuổi bú ngày 4 6 bình,"[0, 0, 0, 1, 0, 0, 0]"
3937,dễ_thương _trời đất hàng tặng bé hết_ý,"[1, 0, 0, 0, 1, 0, 0]"
3938,nhận hàng tả mềm thấm hút tốt giá ca mềm vote 5,"[0, 1, 0, 1, 0, 0, 0]"
3939,vận_chuyển nhanh mất ngày nhận sữa hạn sử_dụng lâu,"[1, 0, 0, 0, 0, 1, 0]"
3940,chất lương sản phẩn tốt,"[0, 0, 0, 1, 0, 0, 0]"
3941,sữa ngon quà tặng đẹp y hình tuyệt 5 luôn ạ,"[0, 0, 0, 1, 1, 0, 0]"
3942,date mới luôn ủng_hộ,"[0, 0, 0, 0, 0, 1, 0]"
3943,hỏi bảo đơn hàg mẹ bé 500 tặg balo hoặc điệu coa thật v ạ,"[0, 0, 0, 0, 0, 0, 0]"
3944,hàng giao ok thật_sự hài_lòng mong cố_gắng giao hàng chất_lượng như_vậy hoài nha mìn cảm_ơn,"[1, 0, 0, 1, 0, 0, 0]"
3945,tràn tả hoài ok,"[0, 0, 0, 1, 0, 0, 0]"
3946,tã thấm hút tốt bé mặc vận hâm shipe giao hàng nhiệt_tình giao hàng nhanh,"[1, 0, 0, 1, 0, 1, 0]"
3947,vãi siêu mỏng che nắg,"[0, 0, 0, 0, 0, 0, 0]"
3948,quảng_cáo tặng trà sữa marca nhận cà_phê dừa khách_hàng phản_hồi quan_tâm đến lừa_đảo khách à,"[0, 0, 0, 0, 1, 0, 0]"
3949,giao nhanh hàng giống hình,"[1, 0, 1, 0, 0, 0, 0]"
3950,sản_phẩm dùng tốt hàng mới sản_xuất 092019 ủng_hộ,"[0, 0, 0, 1, 0, 1, 0]"
3951,mẹ xài bỉm ok nha mềm_mại thoáng mát hăm hằng đỏ bụng bé to hay bụng to mẹ xé tí bên mặc bỉm bé quà xinh thôi,"[0, 0, 0, 1, 1, 0, 0]"
3952,sữa tốt giá hợp_lí giao hàng nhanh,"[1, 1, 0, 1, 0, 0, 0]"
3953,tã thẻ cào hên trúng 20k nè mua tã thẻ cào đâu tã xài bé ok mỏng nhẹ thoáng hâm thấm hút tốt mua tã giao tận nhà đóng_gói kỹ nhân_viên nhiệt_tình giá rẻ ở cửa_hàng siêu_thị nói_chung hài_lòng về tã quần pampers giữ dáng,"[1, 1, 0, 1, 0, 1, 0]"
3954,sản_phẩm y hình đóng_gói cẩn_thận dùng ưng_ý,"[1, 0, 1, 1, 0, 0, 0]"
3955,tã mềm mịn hàng chuẩn đóng_gói cẩn_thận mua giá sale rẻ,"[1, 1, 1, 1, 0, 0, 0]"
3956,tã mỏng form ôm mông bé mặc gọn hoa_văn dễ_thương về thấm hút tốt bé trai nhà 14 tháng dùng suốt 5h thay bé ị gia_đình dùng bobby merries moony pampers huggies goo n 710 điểm tối_đa,"[0, 0, 0, 1, 0, 0, 0]"
3957,hàng đúng hãng giao hàng nhanh hài_lòng sản_phẩm nhận,"[1, 0, 1, 0, 0, 0, 0]"
3958,dùng quà tặng,"[0, 0, 0, 1, 1, 0, 0]"
3959,chat luong va hinh thic nhu nha cung cap quang cao,"[0, 0, 0, 0, 0, 0, 0]"
3960,tã êm mềm thoáng em bé 100 chính_hãng nhập_khẩu nhật_bản kèm quà tặng đẹp hài_lòng dịch_vụ giao hàng,"[1, 0, 1, 1, 0, 0, 0]"
3961,sản_phẩm đúng mô_tả ship nhanh ủng_hộ lâu_dài,"[1, 0, 1, 0, 0, 0, 0]"
3962,hàng đóng_gói kỹ xài đuợc size xxl 46 mùi thơm xxl size 34,"[1, 0, 0, 1, 0, 0, 0]"
3963,sản_phẩm tốt đúng quảng_cáo tuy_nhiên giao hàng lâu một_chút,"[1, 0, 1, 1, 0, 0, 0]"
3964,ship nhanh hàng đóng_gói cẩn_thận,"[1, 0, 0, 0, 0, 0, 0]"
3965,bỉm nhẹ mỏng thấm hút tốt chất_lượng hẳn bỉm giá cung loại paper hunger booby khuyến_mại săn về con yêu mong đợt khuyến_mại bây_giờ mùa đông bé dùng bỉm suốt hài_lòng sản_phẩm tốt giá_cả phải_chăng,"[0, 1, 0, 1, 0, 0, 0]"
3966,đóng_gói sữa quà tặng kèm kĩ giao hàng nhanh ngày dự_kiến expire date 2020 mua nhân_dịp sinh_nhật giảm_giá kèm quà tặng friso nhận bộ quà 8 món cảm_ơn dịch_vụ tốt,"[1, 1, 0, 0, 1, 1, 0]"
3967,san pham tốt se ung ho mua hang lau dai nha minh be minh mua bim tren,"[0, 0, 0, 1, 0, 0, 0]"
3968,mua 4 gói tả gôn loại 23 miếng size l tặng kèm 4 ch ch 7 miếng hàng bán giao hàng tặng giao doi dơn hàng ghi tiếp_nhận chẳng giao hàng giao hàng tặng trả hàng mua cảm_giác giống lừa chả thích,"[0, 0, 0, 0, 1, 0, 0]"
3969,chất_lượng đúng mô_tả,"[0, 0, 0, 1, 0, 0, 0]"
3970,màu kg giống hình_mẫu hình đẹp giao màu toàn màu đỏ,"[0, 0, 1, 0, 0, 0, 0]"
3971,hài_lòng về sản_phẩm thích thái_độ shipper tí,"[1, 0, 0, 0, 0, 0, 0]"
3972,gói hàng kỹ nhân_viên giao hàng thân_thiện nhiệt_tình,"[1, 0, 0, 0, 0, 0, 0]"
3973,hàng lỗi mặt ngoai hình 3 ngăn giao mặt ngoài ngăn ngăn lỗi,"[0, 0, 0, 0, 0, 0, 0]"
3974,thùng hàng gọn_gàng hạn_dùng lâu hài_lòng giao hàng nhanh,"[1, 0, 0, 0, 0, 1, 0]"
3975,sản_phẩm ok hợp túi_tiền,"[0, 1, 0, 1, 0, 0, 0]"
3976,bé chịu sữa bé ug sữa hợp kg rõ luôn ok nha,"[0, 0, 0, 1, 0, 0, 0]"
3977,sản_phẩm thấm hút tốt đóng_gói cẩn_thận giao cực_kỳ nhanh hài_lòng,"[1, 0, 0, 1, 0, 0, 0]"
3978,tã dùng ok,"[0, 0, 0, 0, 0, 0, 1]"
3979,mới nhận đc hàng dùng biết chất_lượng,"[0, 0, 0, 0, 0, 0, 0]"
3980,hộp méo xíu nhận hà_mã xinh chăn trong bụng nhé mẹ,"[1, 0, 0, 0, 1, 0, 0]"
3981,khuyến_mại mua gói nhỉ mua bộ sách ma giò,"[0, 0, 0, 0, 1, 0, 0]"
